2,Sóng mạnh nhưng pin yếu Sóng 4G rất mạnh mình dùng sim 4G của Viettel đăng ký gói D70 được 7GB xài trong vòng 30 ngày Kết nối cùng lúc 2 laptop 2 điện thoại nhưng vẫn rất nhanh Có điều giá cước 4G hiện này còn đắt mỗi ngày xài hết mấy GB là chuyện thường Khuyên các bạn nên mua sim 4G được ưu đãi đăng ký theo ngày xài sẽ phê hơn
2,Sản phẩm dùng tốt Vô cùng dễ sử dụng Thời lượng pin khá trâu dùng được liên tục trong khoảng nửa ngày hỗ trợ được khá nhiều thiết bị cùng lúc Đặc biệt tiện lợi nhất là có app để hỗ trợ cho việc nhắn tin mà không cần phải tháo SIM ra lắp SIM vào
2,rất hài lòng giá rẻ mà chất lượng thì tốt lắm ạ.
1,Bình thường Cảm giác quá bình thường với số tiền đã bỏ ra không như mình kỳ vọng Con lăn không được mượt chuột cũng bình thường nốt lúc trước mình có mua chuột giá 100k nhưng cảm giác nhạy hơn nhiều Đóng gói thì cẩn thận điều này không có gì để nói nhưng giao hàng trễ
0,Rất không hài lòng đợt này tiki giao hàng quá chậm mọi hôm 1 2 ngày là có nhưng tôi đợi 3 ngày thì nhận SMS thông báo trễ đến nay 1 tuần r vẫn chưa nhận được hàng rất bực mong tiki làm việc hiệu quả hơn
0,không sạc pin được sản phẩm mua về còn 14% mà cắm sạc không vô điện không thấy báo gì trên màn hình giờ còn 7% nhân viên kỹ thuật shop tư vấn cho mình gấp
0,chán cách shop làm ăn
0,Sản phẩm lỗi Mình mua cục phát wifi này từ hồi vài tháng trước khoảng 6 tháng Lúc đầu sử dụng thì khá ổn Ở trong nhà wifi lúc nào cũng full vạch Nhưng sau một khoảng thời gian không sử dụng thiết bị nữa thì khoảng 3 tháng trước mình sử dụng lại thì wifi nó không còn kết nối được để chỉnh nữa Tưởng hư nên mình không xài tới nữa Xem lại đơn hàng mới thấy tiki có 1 đổi 1 nên mình nhờ tiki hỗ trợ để đổi lại sản phẩm này
1,sản phẩm tốt nhưng giao sai màu
1,"Sản phẩm tốt chính hãng, không có quà tặng kèm theo như quảng cáo,"
2,Sản phẩm tốt Tôi đã sử dụng sản phẩm một thời gian hơn 2 tuần thấy sản phẩm dùng tốt bắt sóng mạnh
1,tạm ổn sau một thời gian dùng mình thấy chỉ ở mức tạm ổn
0,Nhận được hàng lỗi Nhận được hàng lỗi cắm vào không thấy tín hiệu gì không thấy usb đâu để format hay làm được gì alo tổng đài yêu cầu hỗ trợ đổi trả   bảo hành mà mãi không thấy gì
2,Tuyệt vời Wi Fi khỏe bắt sóng nhanh nhạy Pin hơi yếu chỉ dùng được 4h 4h30 tuy nhiên có thể vừa sạc vừa sử dụng được TP Link có app giúp thiết lập password theo dõi băng thông nên rất tiện lợi Trong tầm giá 1tr5 trở xuống thì M7350 là lựa chọn xứng đáng so với các thương hiệu TQ đang có trên thị trường
1,Bình thường sản phẩm su dung cũng ổnChụp hình không sắc nét
0,hàng bán quá dỡ.cái nghe .1cai không nghe .
1,Không sạc được pin mới mua sạc pin2 lần dùng được nhưng đến lần thứ 3 không sạc pin được nữa shop liên hệ bảo hành giúp nhé
0,"Đồng hồ này tôi mua bị hỏng chức năng đo nhịp tim, bước đi và giấc ngủ rồi, bảo hành gửi về địa chỉ đâu shop ơi? hàng ghi bảo hành trong 6 tháng"
0,ủa rồi cục sạc đâu sạc hả shop. Sao đưa có cái máy không vậy
0,lỗi này la sao vậy shop
1,So gia tiền thì sản phẩm quá ổn. pin khoảng 12 ngày. cửa hàng đưa quảng cáo không nói rõ đây là phiên bản nội địa hay quốc tế? (Thiếu thông tin)
0,đừng nên mua tai nghe sạc pin không được.mới nghe ngày đầu tiên đã không sac pin được.liên hệ zalo shop 2 tuần rồi không thấy trả lời.giờ tai nghe khách mua rồi để chơi không nghe được.shop này làm ăn chán lắm.
2,quá ngon luôn nên mua
0,Sau khi thay bàn phím xong vẫn bị lỗi gõ 1 từ không ra. Phải gõ lại lần thứ hai. Không biết do lỗi bàn phím hay do lỗi laptop của mình nữa. Không sử dụng được thao tác FN+tăng giảm âm lượng
2,cảm ơn cửa hàng nhiều nhá.còn ủng hộ cửa hàng vài cái nữa
1,hàng đóng gói chắc chắn chỉ mỗi tội là không có kết nối không dây
2,"Micro hát rất hay, giọng trong như hát ngoài quán. Đáng đồng tiền"
0,Giao hàng kém chất lượng Chào tiki ngày 33 mình có nhận 2 máy tuy nhiên 1 máy hộp bị tuột pin rất nhanh mặc dù không xài sạc ngày trước ngày sau còn 20% Tiki vui lòng đổi máy khác dùm Cám ơn Tiki
0,không như mong đợi
1,Tạm ổn Chuột dùng tốt tuy nhiên hàng nhận được bị trần ở để chuột khá nhiều nhìn nghiêng kĩ sẽ thấy có vẻ như hàng trả bảo hành
1,hài lòng nhưng có chút vấn đề là cửa hàng chưa cho tài khoản
2,"Micro hát hay, Micro mới, giá cả hợp lý. Tôi rất thích."
1,"Máy tốt ổn, tuy nhiên là hơi trầy nên mua dùng"
2,"Đóng gói cẩn thận, chưa cài thử nhưng cửa hàng làm chuyên nghiệp, giao hàng thần tốc luôn"
2,Cực kì hài lòng Sản phẩm nhìn sang trọng mà rất dễ sử dụng và cài đặt nhé Phát sóng cũng rất tốt Mấy phụ kiện đi kèm có ích cho những sim Nano
1,"Vừa mới thử, bass yếu. cửa hàng nhiệt tình, gói hàng kỹ, mua nhiều được miễn phí vận chuyển. 4 sao cho sản phẩm thôi nhé, còn lại tốt"
2,loa hát êm. khá tốt á
1,Bình thường Mau hư cực kì Do không giữ lại hóa đơn nên không đổi được
2,rất tốt đang dùng chuột không dây của logitech luôn cơ mà nhỏ cầm nhiều đau tay nên cất hốt con này về dùng :vậy
0,Giao hàng thiếu phụ kiện. Thiếu pin
2,Sản phẩm giống hình tốt. Âm thanh nghe thử cũng được trong tầm giá này
1,"xài tàm tạm, yếu"
2,sản phẩm tốt tốc độ nhanh dùng được nhiều người bọc cẩn thận sản phẩm tốt tốc độ nhanh dùng được nhiều người bọc cẩn thận
0,quá thất vọng giao sản phẩm không sử dụng được quá thất vọng giao sản phẩm không sử dụng được cạch mặt tiki trading mọi người nên kiểm tra kĩ sản phẩm trước không lại bị hớ
0,mua sản phẩm có thẻ nhớ mà mở ra không có
0,Van giảm áp và đồng hồ không hoạt động
2,Cực kì hài lòng Xài tốt lắm
0,Tôi không đồng í với sản phẩm .Tôi đặt màu đen mà lại màu hồng
2,"Cho cửa hàng 5 sao luôn, máy ngon bổ rẻ đóng hàng chất lượng tốt. Mong độ bền tốt chút"
2,Box load lẹ và êm
1,Sản phẩm không như mong đợi Sản phẩm mua về sử dụng không được điện thoại bắt được 2 4 cây sóng nhưng sản phẩm lại bắt không được
0,Đặt hàng trả tiền trước mà mãi chẳng thấy hàng đâu Đặt hàng 7 10 đã trả tiền trước bằng Tiki xu hẹn giao hàng vào ngày 10 10 Đến hôm nay là 18 10 rồi cũng chẳng thấy hàng đâu Gọi điện báo nhân viên thì bảo là em sẽ kiểm tra và báo lại anh nhưng cũng chẳng có ma nào gọi lại Tóm lại mua hàng online thì cứ giao hàng mới trả tiền còn không giao thì thôi chứ đừng có dại mà trả tiền trước
2,"Tivi box rất ổn , tải lẹ"
0,máy pin 3200mAh mà sao dùng hết nhanh vậy ạ không tới 4h là hết
1,Giá cả hợp lý   tốc độ bình thường Bề ngoài USB khá hay màu đen đẹp kéo ra khi không sử dụng tuy nhiên đôi khi cắm USB vào máy để sử dụng cũng bị trượt do cấu tạo sản phẩm Sản phẩm này Tôi đang sử dụng thấy ổn định tốc độ không khác mấy với các USB khác Nhờ có giá cả tốt dáng tốt nên USB có thể cạnh tranh được với các USB nhỏ gọn hơn
0,Lúc nghe được lúc không nghe được Hàng bị lỗi 1 bên rồi nghe lúc được lúc không chán vãi luôn
0,Chất lượng không tốt sóng không ổn định Sản phẩm phát sóng không tốt lam818 dùng được 8 tháng thì hư bảo hành hơn 2 tuần mới biết được tin tức
2,Cực kì hài lòng Sản phẩm đúng như mô tả vận chuyển nhanh mới đưa vào sử dụng thấy rất hài lòng Đây là sản phẩm khá tiện dụng Lại còn được hưởng chế độ bảo hành tới 2 năm thật tuyệt vời
1,tốt nhưng màn hình yếu
0,Rất không hài lòng Sản phẩm không kết nối được mạng khi cục wifi full sóng Muốn đổi trả
2,xài tốt
1,Chưa tốt lắm Mặt dưới của chuột không bằng phẳng khi bấm chuột bị cập kênh nên hơi khó chịu
2,Cực kì hài lòng Đóng gói đẹp Máy hoạt động tốt truy cập nhanh pin bền đủ cho hơn 8h dùng hàng ngày Nhiều người cùng kết nối thì ít hơn 1 vài tiếng
1,Bình thường Mình nhận được hàng chỉ không biết sao thấy có dấu bị rạch ra không còn niêm phong
0,Rất không hài lòng mua thanh toán xong hao hức khui ra mở NGUỒN không lên đăng LÒNG giờ ôm cục gạch đợi tiki xử lý chán mất tiền rồi mà chưa có điện thoại xài
0,giao sản phẩm kém chất lượng cho khách. thích thì trả lời không thì bỏ ngang xương. cứ hỏi làm ngơ trong khi đã ghi sản phẩm bị gì khi nhận được. còn từ chối hoàn trả tiền cho khách. lần đầu gặp trên Lazada đó shop ạ
0,không nghe được
2,Hài lòng Mua về cho ba dùng chuột to nên vừa tay ba cầm luôn Nhìn chung chuột dùng tốt so với giá như vậy Chỉ có 1 khuyết điểm nhỏ là tiếng bấm hơi to 1 xíu con lăn không mượt lắm nhưng không sao
2,tốt tốt to rồi
1,Truyền dữ liệu chậm Chỉ được lúc đầu còn lần thứ 2 thì truyền dữ liệu chậm lắm
0,Đồ dởm quá tệ luôn . Coi như mua miếng lót chuột chứ chuột về dùng không được
2,TP Link M7350   Wifi Di Động 4G Thiết bị sử dụng tốt Tuy nhiên pin dùng không được lâu Tầm khoản 4h Ngoài ra sim khuyến mãi 3g của Vinaphone 7 GB tặng kèm theo Dùng chỉ được 4 Gb là báo hết dung lượng Data Thông báo nạp tiền thêm Mình nạp thêm 100k thì chỉ dùng được có 2Gb Không đúng như quảng cáo sim khuyến mãi của Vinaphone Mong tiki xem lại
2,"Hàng đúng mô tả, đóng gói chuyên nghiệp, giao hàng nhanh, thùng máy đẹp, chắc chắn, máy chạy mượt. cửa hàng tư vấn nhiệt tình. Lần sau có nhu cầu sẽ quay lại, cảm ơn cửa hàng Q!"
0,Hàng mới nhưng nắp bị hở và rơ Hàng bị lỗi bản lề Bản lề hở và bị rơ Có liên hệ phản hồi nhưng không được giải quyết
2,"Đồng hồ nhỏ đẹp, đeo lên tay rất ngầu, nhiều chức năng, sạc đơn giản."
0,Hàng gì đâu loa nghe được 1 bênh hộp thì méo còn bị bóc ra như sử dụng quá rồi buồn chức năng tự động ngắt không được
1,Lỗi tai nghe TIki gói hàng kỹ và giao hàng nhanh chất lượng Hàng xài nghe tốt nhưng lúc mới mua nghe lụp cụp bên trái như bị rớt gì trong đó đến hôm nay mới 5 ngày nó bị rè âm rõ quá Hy vọng tiki support bảo hành đổi mới
0,Rất không hài lòng Bị lỗi lúc có sóng lúc không Phải reset lại liên tục
0,"tai phone không phải của máy, tai dỏm xấu nghe như dế kêu"
2,3 triệu vậy là tốt rồi máy giống như hình
0,hàng tào lao gởi hàng dùng được một tai một tai rè không nghe được gì luôn
0,Không hài lòng không hiểu đặt được chưa mà chẳng thấy nói gì Cũng không thấy gọi điện xác nhận Muốn hủy đơn hàng mà không biết hủy như nào
2,Quá ngon chuột xài rất tốt TiKi giao hàng là khỏi phải chê luôn Đóng gói kĩ ở ngoài thùng còn có temCHÚ Ý HÀNG DỄ VỠ nên mình rất yên tâmChất lượng của chuột thì miễn chê vì của Logitech màCho 10 10 điểm
1,Thời gian giao hàng quá lâu. Sản phẩm cũng tạm được
2,"mình có mua 2 cái , cái nào cũng nghe rồi , còn nguyên bao bì , kết nối nhanh , mình sẽ tiếp tục ủng hộ cửa hàng"
0,Sản phẩm bị lỗi Mất cả buổi chiều xem mấy video clip trên youtube hướng dẫn cách kết nối mà vãn chẳng làm được Chẳng ra làm sao cả Rất không hài lòng
1,cửa hàng đã giao bổ sung 1 Camera. nhưng sai sót này làm mình mất rất nhiều thời gian.
2,"Mua Microro hay mà dây sạc bị hư sạc k được , mình gắn dây điện thoại giống chui vô liền. Giờ làm sao sạc Micro ạ"
2,Hài lòng sản phẩm mua tặng ngoại hình đẹp chất lượng tốt do di chuyển nhiều nên nhiều lúc bị lỗi không nhận sim
0,Không chất lượng
0,Vòng tay bị sập nguồn sau 3 tuần sử dụng không sử dụng được nữa
0,rỏ ràng mình mua máy giặc trong dịp sinh nhật lazada. máy giặc này có kèm theo quà tặng là 1 nồi cơm điện. đến khi giao hàng thì chả thấy đâu. gọi lên lazada thì trả lời sẽ gởi quà tặng sau. đợi 10 ngày nay van chua thấy đâu. làm ăn gì kỳ cục quá. có cảm giác như mình bị lừa. ngày càng quá thật vọng với kênh bán hàng lazada. không chịu bảo vệ quyền lợi khách hàng gì hết. gởi không biết bao nhiêu cái phản ảnh cũng coi như không có. hết muốn mua hàng trên lazada
2,Cực kì hài lòng Chuột dùng tốt nhạy sử dụng vừa tay khá là thuận lợi với giá tiền như này thì dùng rất ổn
2,Hàng chính hãng hình thức đẹp Mua một con v4 trên Tiki không phải Tiki Trading dùng được 1 năm thì hỏng Tiki hoàn lại tiền cho nên mua lại con mới v5 của Tiki Trading Hi vọng là con này dùng bền hơn con trước Hình thức bên ngoài đẹp lắm Hàng mới toanh chính hãng TP Link Việt Nam do FPT phân phối
1,"Sản phẩm đúng quảng cáo, giao hàng rất nhanh, chủ cửa hàng nhiệt tình phản hồi, thắc mắc. Tuy nhiên thời gian tiếp nhận và xử lý đơn hàng trước khi chuyển bộ phận giao nhận là quá lâu, 2 ngày để xử lý xong đơn hàng là quá chậm. Khuyến nghị chủ cửa hàng tăng cường thêm nhân lực, cày ngày. cày đêm cho xong đơn hàng rồi mới đi ngủ "
1,Sản phẩm dùng tốt Với mức giá này sản phẩm này dùng tốt có thể thay thế vỏ dẻo để vừa với tai của mình
1,"Tuyệt vời! - Máy tính đúng như giới thiệu. - Tư vấn, chỉ dẫn thân thiện. - Hàng vận chuyển kĩ càng, thận trọng. - Chưa test game nhưng chắc sẽ oke."
0,Máy quá cũ và đơ
0,"Tv bị lỗi màn hình ,yêu cầu đổi tv khác và kích hoạt bảo hành"
2,Hài Lòng Giao hàng 2h nhanh sản phẩm tem dán đầy đủ dùng ban đầu cũng ổn PIN tốt dùng lâu dài mới biết rõ chất lượng mới mua hôm qua 1230 nay lại có mã giảm 62k CONGPHUONG mới đau :
1,bàn đầu vào hoi chậm một chút nhưng với giá tiền vay cũng được rồi
0,Hàng lỗi Không tìm được wifi sao mà kích Shop coi lại đơn hàng dùm nhe hàng bị lỗi rồi
2,Ngon quá
0,Test máy Pin không được như ý xuống pin nhanh hơn so với dung lượng của pin
2,hài lòng rất tuyệt vời không ngờ với giá như này mua được con chuột rất ưng ý
2,"thử được vài ngày thấy ổn. hàng giống mô tả. quay trái phải lên xuống êm ru. hình cũng rõ nét, loa to. với giá mua được thì không đòi hỏi nhiều. hy vọng bền theo thời gian."
1,Thiếu dây cáp Nhận được cục sạc mà không có dây cáp thù sao dùng Hơi thất vọng về giới thiệu 1 kiểu nhưng bán 1 kiểu
2,Hài lòng Dùng rất hài lòng nhưng có điều pin không được như mong đợi chỉ khoảng 5 6 ít dùng
1,"loa lớn, nhưng Microro không hút âm thanh lắm, pin thì chưa thử."
2,sản phẩm tốt mới dùng vài lần thấy rất ổn bắt âm tốt bass tốt
0,Vòi nước bị rỉ. Quá lỗi
0,"mua hàng mới,giao hàng sử dụng rồi,mua màu đen giao màu vàng"
1,"camera tốt loa to rõ mà bực cái giao hàng không có thẻ nhớ đi kèm . không uy tín, đã trả lại hàng mất thời gian trả hoàn tiền. các bạn mua hàng nên quay video trước khi khui hộp để làm bằng chứng"
2,"hàng tốt so với tầm giá, âm thanh khá ổn"
1,"Hàng tốt lắm, nhưng có điều mau hết pin quá."
1,Tạm ổn Tai nghe tạm ổn check được mã id mà nói chung là kết nối vẫn hơi kém
1,Đơn hàng 331955164 Mình có đặt sản phẩm USB Kingston DT100G3 16GB khi kiểm tra lại thì mình thấy bao bì bị rạch 1 phần khá lớn và được dán lại bằng băng keo như hình Mình thấy không hài lòng lắm mong bên TIKI sẽ cẩn thẩn hơn trong vấn đề này
1,Bình thường cảm ứng vân tay không nhậy nhận diện khuân mặt kém chơi game mobile legends bị tràn viền cảm giác bị mất một ít màn hình ở viền nên khó thao tác thấy phần viền màn hình không được full khi mở ứng dụng game nên không thích hiệu năng ổn chơi game lâu hơi hơi nóng bắt wifi không tốt chụp ảnh khá nét và đẹp
0,Xử lý hơi chậm
0,tốc độ usb thấp mình có xem vài nhận xét của những bạn đã sử dụng và không hài lòng về sản phẩm và mình quyết định mua nó thật là tốc độ usb rất thấp Mình không hài lòng với sản phẩm này
1,với giá tiền như vậy thì tốt nha
2,Tốc độ tên lửa Mới đặt sàng hôm trước sáng hôm sau đã có rồi Tiki quá tuyệt vời Mình ở mãi thành phố Nam Định chứ
1,không thông báo tin nhắn cuộc gọi ứng dụng mình đã bật hết nhưng vẫn không có thông báo cuộc gọi tin nhắn hay ứng dụng
2,ngon lắm nhé anh em
0,kém chất lượng sản phẩm quá kém chất lượng mới mua được 2 tuần nó thành cục gạch màn hình chỉ có 1 màu xanh nhạt chán tiki thật mua nhiều đồ nhưng lần này quá thất vọng
2,vừa rẻ chất lượng lại rất tốt ạ
2,Chất lượng tương đối tốt
1,không đúng mô tả tạm cho 4 sao
0,không có hướng dẫn bằng tiếng việt.cài đặt không được.không như hàng chính hãng.mua về xong giờ nằm 1 cục
1,không có tờ giấy đằng sau mặt lưng để biết password rồi sao mình sử dụng không có tờ giấy đằng sau mặt lưng để biết password rồi sao mình sử dụng
1,Hơi trầy giống hàng cũ
2,cửa hàng làm ăn uy tín . Mua hàng của cửa hàng do trục trặc kỹ thuật phần mềm mình đành phải trả lại hàng cho cửa hàng và cửa hàng nhiệt tình nhận hàng . Có mua hàng mình sẽ ủng hộ cửa hàng 
0,thất vọng cách làm ăn
2,Nhận xét : TP Link M7350   Wifi Di Động 4G LTE Advanced Hoàn thiện khá tốt Tốc độ kết nối ổn định Pin dùng liên tục trên 6h Tiki giao hàng nhanh vui vẻ
0,kém
2,Khá tốt Chuột dùng được nhỏ khá vừa tay ấn nhẹ êm nhưng con lăn hơi cảm giác lỏng giữa các khe có khe hở khá lo dính bụi
0,Rất không hài lòng Shop ơi mình đặt hàng từ 171 rồi bảo hành đã là 291 mà vẫn chưa nhận được hàng shop phản hồi nhanh giúp mình với
2,sản phẩm chất lượng ổn dùng khá ổn pin hơi ít Với nhu cầu đi lại trong thành phố thì sản phẩm đủ tốt với mình
2,"sản phẩm đẹp. cứng cáp. gọn nhẹ.gắn đâu cũng được. camera nét,ban đêm cũng nhìn rất rõ"
0,"mở ra hơi hôi mùi nhựa , 1 cái thì ok nhưng 1 cái thì nút anh nhấn lúc được lúc không"
0,To hơn tưởng tượng
0,USB receiver có vấn đề sau 1 năm Vừa hết bảo hành 12 tháng thì USB receiver gặp vấn đề chập chờn tín hiệu luôn cho được mua từ tháng 10 năm ngoái và dùng khá ít nhưng chất lượng không được tốt như kì vọng với nhãn hiệu Logitech
2,Mực in đẹp
2,"hàng rất tốt, vượt mong đợi"
1,Không sạc được pin mới mua sạc pin2 lần dùng được nhưng đến lần thứ 3 không sạc pin được nữa shop liên hệ bảo hành giúp nhé
2,"hàng ngon, pin trâu"
2,"cửa hàng bán hàng chất lượng,uy tín.Hướng dẫn tận tình,bảo hành chu đáo,thân thiện.Sẽ ủng hộ cửa hàng dài dài."
1,Sản phẩm dùng tốt nhưng giao hàng chậm 1 ngày Sản phẩm dùng tốt nhưng giao hàng chậm 1 ngày Có phản ảnh lên tổng đài nhân viên hứa sẽ phản hồi sau 15p nhưng lại mất hút Tiki nên cải thiện dịch vụ tốt hơn
0,"chuột dùng chán, bàn phím bị trễ ghê quá. dùng được vài ngày thì đỡ nhưng cũng không khả quan cho lắm."
2,Hài lòng Do đặt trước tết nên bị delay giao hàng đến bây giờ mới nhận được chuột giống hệt mô tả cắm là chạy Rất xứng đáng với số tiền bỏ ra nếu hỏng switch chuột chỉ cần ra tiệm hoặc ai có kỹ năng hàn có thể tự mua online về tự thay coi như chuột bất tử
0,Loa đúng như hình nhưng bị rè Loa bị rè nhiều lắm shop khi cắm điện là bị rè cho dù không cắm nguồn âm thanh vào vẫn bị rè Bị liên tục không ngớt Mong được shop hỗ trợ
0,Sản phẩm bị lỗi   Thời gian đổi trả quá lâu Sản phẩm bị lỗi một bên tai nghe Đã liên hệ Tiki để được bảo hành nhưng hiện tại vẫn chưa được giải quyết Tiki giao hàng nhanh nhưng khi sản phẩm có vấn đề thì thu hồi sản phẩm rất chậm Thất vọng Lời khuyên là các bạn hãy đợi đến khi sản phẩm được phân phối chính thức ở VN hãy mua để nếu có vấn đề thì mang ra Apple store bảo hành toàn cầu được luôn khỏi thông qua Tiki quá mất thời gian
2,"tốt trong tầm giá, nghe hay"
2,chuẩn 1080p nhé . hàng rất tốt cửa hàng hỗ trợ nhiệt tình luôn lần sau mình mua tiếp để ủng hộ nhé. chúc cửa hàng làm ăn phát đạt
0,Thất vọng Mua hàng của shop CB Store đợt giảm giá còn 689K Mình mua hàng mã quốc tế mà giao hàng bản nội địa mã kết thúc CN là bản nội địa nha GL mới là quốc tế Phải biết bảng nội địa vừa khó khăn trong setting kết nối camera mà app cũng phải chuyển location sang TQ mới download được Cực khổ trăm đường vì mình đã có 1 con trước đó rồi Nên chú ý mã để mua bản quốc tế Ai ngờ Tiki đóng gói ok Nhưng khi mở luôn phần đóng gói của shop ra thì hộp sản phẩm bị rách hơi cũ bị móp nhiều chỗ PS: Tiki đã tới nhận sản phẩm mình trả lại sáng nay
2,"camera rất tốt, nhỏ gọn, hình ảnh nét, cảm biến chuyển động, báo động rất nhạy, còn tuổi thọ thì chờ thời gian."
0,đã mua nhưng không hài lòng lắm Mình nhận thì thấy tình hình hộp hơi ra thì sản phẩm không lên nguồn do hết pin phải sạc không biết phải hàng qua sử dụng không
0,"Mua 2 cái không dùng được cái nào, hát thì không nghe tiếng đâu, toàn nghe nhạc loa thì rẻ, đã vậy hết pin xạc không vào cả 2 cái luôn mới đau chứ, gặp mua dùm người ta nữa, không biết nói sao luôn thất vọng tràn trề"
0,Không hài lòng Pin tuột quá nhanh Sạc full pin xài được tầm hơn 1h
0,xấu
1,"Đúng hàng công ty chuẩn, đóng gói đẹp giao hàng nhanh, nhưng tại không cho kiểm hàng lên cũng hơi ngại"
0,nghe được có 1ben có lúc nó tự tắt chưa nghe hết tự chuyển sang bài hát khác âm thanh hơi nhỏ
2,Giao hàng nhanh sau 1 ngày. Giá mềm
0,Rất không hài lòng mua 3 cái mới sử dụng 1 cái đã bị lỗi rồi cần đổi trả
2,chất lượng.cảm thấy hài lòng
0,cho em đổi hàng được không shop sạc mãi không vào và nó lại bị mất âm bên tai trái
1,Chất lượng sản phẩm thì Ok nhưng chất lượng dịch vụ thì quá tệ. Rõ ràng là khi mua hàng có tặng kèm va li nhung khi nhận hàng không thấy va li . Có gửi mail 2 lần nhưng không thấy phản hồi. Làm ăn gì kì vậy ???
0,"Tai nghe bị rè, không thể nghe được bất kì cái gì"
0,Toi mua ve lập sim vào nghe gọi chạp chọn không on dinh
2,Cực kì hài lòng Kết nối sử dụng được là đèn sẽ sáng kết nối rồi thì thấy độ nhạy tốt chưa biết bền không nhưng giờ thì tốt
0,New Airpod quá tệ Mình mới đặt hàng lúc tối qua sáng đã giao quá nhanh và nhanh chóng đập họp ra là xem thì chất lượng sản phẩm quá kém Trên các tai nghe còn dính keo còn có vết hở việt tháo ra rồi Mình đã tin tưởng tiki nên mình chọn mua tại tiki trading luôn mà vẫn bị
0,Không hài lòng sản phẩm chỉ nghe được một bên bên tai kia không nghe được chất lượng nghe khi xem phim thì bình thường còn nghe nhạc thì kém nghe lâu còn đau tai nói chung với số tiền này các bạn nên mua tai nghe khác
0,"Đặt oppo nhưng khi nhận lại là Samsung, mất thời gian đổi trả"
2,hài lòng nhận hàng còn nguyên tem niêm phong Dễ sử dụng tốc độ đo được của sim viettel 4G gói D900 là 72Mbps
1,Hàng bị rạch ra rồi dán bằng băng dính Mua về thấy tình trạng bị bóc ra chắc do bên bán muốn dán tem bảo hành nên nói rõ cho khách hàng biết thì tốt hơn
1,Sản phẩm không còn nguyên tem Sản phẩm đã bị mở ra không còn nguyên tem được dán lại bằng băng keo trong Seal dán không đúng vị trí nắp pin Chất lượng ok nhưng nghi ngờ đã qua sử dụng
0,Không hài lòng mua loa tháng 11 tới tháng 3 loa bị hư bass lở bỏ cái thùng với phiếu bảo hành nên không bảo hành được hơi tiếc nhưng chất lượng loa thì không good cho lắm cho 2 sao là đúng nha
0,"Hàng giao không nguyên hộp như hình, đã vậy còn thiếu 1 con ốc vít (chắc là hàng dùng rồi, bị tháo ra rồi). không thể kết nối để chơi PES được."
1,"Máy đẹp vân tay dùng tốt chỉ trầy tí và tai nghe ổn. Trách shop không test củ và dây sạt, không sử dụng được. Mong shop gửi đây và củ sạc mới nhé, test trước khi giao hàng."
0,Không hài lòng giao 2 h mà quá hơn 1h35 phút không thấy đến nơi shop gọi số điện thoại nhân viên máy bận không nghe máy là sao
2,Cực kì hài lòng Tiki giao hàng cực kì nhanh Mới đặt mà ngày mai đã nhận được hàng Cấm chuột thử thì thấy hoạt động tốt Nhưng không biết có bền không
0,"máy mới à? không nhé, máy bung sửa nát bét, dán lại bán cho khách giống như hàng mới, mới mua về dùng được hơn 2 tháng đã hư mic, đem ra tiệm sửa, mở ra mới biết máy bung nát bét hết."
2,"sản phẩm đẹp dễ sử dụng ,dễ lắp đặt,còn chất lượng sản phẩm mới sử dụng chưa biết như thế nào"
1,Bình thường Nghe hơi đau tai với chơi pubg nghe bước chân hơi khó không được như kì vọng
1,Bình thường chưa dùng nên chưa biết thế nào phải chờ thời gian tới dùng mới biết được
0,Lỗi không kết nối Mình đang dùng bình thường thì tai nghe không nhận tai bên trái reset lại tai nghe không được không kết nối với điện thoại được
2,Ổn có thể đầu tư được Không thật sự hài lòng về sản phẩm này tuy nhiên trên thị trường hiện tại thì hàng trôi nổi khá nhiều và cũng ít review nên sản phẩm này mình mua là tạm chấp nhận được cho thời điểm đó:   giao diện dễ sử dụng   phát wifi mạnh   dễ tháo lắp thay sim   pin xài cũng khá lâu Tuy nhiên vẫn còn vài lo lắng như sau:   sạc lâu vào pin nhiều khi mất cả 8 tiếng mà chưa đầy   dễ trầy xước chắc tại màu đen nên dễ nhìn thấy   kết nối tầm 4 máy vào thì có thể die haha tốt nhất xài keo tí cho 2 3 máy kết nối thôi má nào xài điện thoại thì chủ động tự xài 3g đi   không có update cải thiện tốc độ hay xử lý gì gì cả mà không biết loại này có cần update không   > bản thân mình thì thấy cái gì update được thì cái đó đáng tin hơn Mới xài được tầm 6 tháng nên chỉ nhận xét vậy
0,màn hình hơn nhòe lâu lâu máy lỗi mở không lên phải tháo lau đi lau lại mới lên nhưng dùng tốt mỗi lỗi lâu lâu phải tháo lau
2,cũng xài được mình đánh giá cao về chất lượng camera nay
1,dùng tạm Hộp không móp mới cho 5 sao Dùng thấy ổn đèn không hiện khi sạc
1,Bình thường Hàng chất lượng bình thường nhân viên thân thiện
1,cũng được chỉ tiếc là không có điều khiển giọng nói
1,"máy đẹp, chap nhận được"
2,"Box của cửa hàng thử khá tốt, truyền tải lẹ không giật"
