text,label,label_id
"Ở chiều ngược lại, dầu khí, thép và xây dựng khiến đà tăng bị hãm lại",negative,1
"Tuy nhiên, giá trị giao dịch bình quân mỗi phiên vẫn tương đối thấp, cá biệt một số phiên chỉ đạt 6.300 tỷ",negative,1
mức thấp nhất trong hai năm trở lại đây,negative,1
trong bối cảnh kế hoạch kinh doanh của nhiều doanh nghiệp kém khả quan là nguyên nhân chính khiến chỉ số và thanh khoản diễn biến trái chiều,negative,1
"Trước đó, từ cuối năm ngoái, ban lãnh đạo Novaland đã thừa nhận công ty đối mặt với nhiều khó khăn do tình hình kinh tế thế giới và trong nước có những biến động khó lường",negative,1
"Các yếu tố như chiến tranh, lạm phát, hậu quả của dịch bệnh cùng chính sách thắt chặt tín dụng đã tác động mạnh đến kết quả kinh doanh",negative,1
Công ty này có nhiều lô trái phiếu đến hạn nhưng chưa kịp thu xếp nguồn tiền trả gốc và lãi,negative,1
"Cổ phiếu của Novaland vì thế có giai đoạn giảm 18 phiên liên tiếp, rơi từ 70.000 đồng xuống 20.000 đồng",negative,1
thị trường tài chính thế giới vẫn tiềm ẩn rủi ro,negative,1
32 điểm có thể bị thổi bay trong một phiên nếu áp lực bán chốt lời được kích hoạt,negative,1
Chuyên gia này dự báo đà tăng nhiều khả năng bị chặn đứng trong vài phiên tới,negative,1
"Thanh khoản giảm hơn 4% so với hôm qua, duy trì ở mức trung bình với hơn 13.500 tỷ đồng",negative,1
Áp lực bán chủ yếu đến từ những cổ phiếu trụ trong rổ VN30 với 16 mã giảm thị giá,negative,1
"Thị giá nhiều cổ phiếu có vốn hóa lớn trong ngành cũng đi lùi như CEO, VRE, KDH, NVL, PDR",negative,1
"VHM sụt 1,6% thị giá và giảm 1,2%",negative,1
Riêng hai mã VHM và VIC góp mức giảm mạnh nhất cho thị trường,negative,1
Giảm mạnh nhất hôm nay là các cổ phiếu bất động sản,negative,1
VN-Index giảm nhưng vẫn trong vùng 1.070-1.080 điểm,negative,1
"nhưng cuối phiên vẫn giảm gần một điểm, về 1.078,45 điểm",negative,1
nhưng nhanh chóng lùi về dưới tham chiếu,negative,1
Chứng khoán dứt mạch,negative,1
những khó khăn trước mắt,negative,1
nhưng sắc đỏ với nhóm này vẫn chiếm nhiều hơn,negative,1
"Các mã như OCB, VIB, STB sụt hơn 2%",negative,1
Nhóm ngân hàng ghi nhận thị giá nhiều cổ phiếu có vốn hóa trung bình và lớn giảm mạnh,negative,1
"trong đó LPB giảm mạnh nhất khi lùi 3,2% so với tham chiếu",negative,1
VN-Index giảm mạnh trong cuối phiên,negative,1
Điều này thể hiện qua 22/30 mã thuộc rổ VN30 giảm thị giá,negative,1
"10 cổ phiếu góp mức giảm nhiều nhất cho thị trường đều thuộc 4 nhóm này, dẫn đầu là VHM",negative,1
"Tất cả chỉ số ngành đều giảm, trong đó là nhóm năng lượng, tài chính, bất động sản và tiêu dùng",negative,1
"sau 14h, nhà đầu tư nắm giữ các cổ phiếu trụ dồn dập xả hàng khiến VN-Index giảm nhanh, chốt phiên giảm gần 10 điểm, về 1.070,91 điểm",negative,1
Chỉ số này đi dưới tham chiếu,negative,1
bắt đầu biến động vì chịu áp lực bán,negative,1
Chứng khoán giảm gần 10 điểm,negative,1
thuộc nhóm ngân hàng yếu kém,negative,1
nợ xấu,negative,1
đến nay vẫn không có thương vụ nào được thực hiện,negative,1
"Đến cuối năm 2022, tổng tài sản PGBank đạt gần 49.000 tỷ đồng",negative,1
"VCB là mã ghì chỉ số xuống sâu nhất khi giảm 1,3%",negative,1
Thép là nhóm cổ phiếu có sắc đỏ đồng thuận nhất,negative,1
Số lượng cổ phiếu giảm hôm nay áp đảo,negative,1
Điều này cho thấy vùng giá phía trên (1.080-1.090 điểm) vẫn đang làm khó chỉ số,negative,1
Lực cầu yếu khiến chỉ số đại diện cho sàn TP HCM nối dài mạch giảm sang phiên thứ hai,negative,1
dù biên độ giảm so với tham chiếu chưa đến 2 điểm,negative,1
Đây là nguyên nhân chính khiến thanh khoản thị trường lao dốc mạnh trong phiên hôm nay,negative,1
Tiền vào chứng khoán giảm sâu,negative,1
Cổ phiếu bất động sản quay đầu giảm mạnh,negative,1
Vietnam Airlines không được chậm công bố báo cáo tài chính kiểm toán,negative,1
Chứng khoán xuống thấp nhất gần một tháng,negative,1
Phiên giảm không chỉ cắt mạch tăng liên tiếp từ đầu tuần mà còn khiến chỉ số đại diện cho sàn TP HCM trở về vùng giá thấp nhất gần một tháng qua,negative,1
Sắc đỏ chiếm ưu thế trên bảng điện ngành bất động sản khi lực bán chủ động xuất hiện mạnh trong phiên chiều,negative,1
khi VN-Index giảm sâu từ vùng đỉnh 1.500 điểm xuống dưới 1.000 điểm,negative,1
Lượng mở mới trong tháng 3 giảm mạnh,negative,1
xuống mức thấp nhất trong vòng 2 năm qua,negative,1
Thiếu vắng nhà đầu tư mới,negative,1
còn nhà đầu tư tham gia thị trường giai đoạn trước thận trọng hơn khiến thanh khoản thị trường giảm sâu,negative,1
giảm 7% so với tháng trước và là mức thấp nhất một năm qua,negative,1
Một số chuyên gia cho rằng lượng tài khoản giảm sâu phản ánh sự khó khăn nhất thời của thị trường chứng khoán,negative,1
Hôm nay có gần 30 mã mất hơn 2% thị giá so với tham chiếu,negative,1
đều quay đầu giảm,negative,1
"Trong đó, mất giá sâu nhất với 3,7%.",negative,1
Nhóm bất động sản có hai mã giảm sàn gồm MGR và LDG,negative,1
Điều này khiến bất động sản trở thành nhóm có chỉ số ngành giảm mạnh nhất hôm nay,negative,1
"Không chỉ nhóm địa ốc, cổ phiếu hầu hết ngành hôm nay đều kém khả quan",negative,1
xuống dưới tham chiếu từ cuối buổi sáng,negative,1
"Chốt phiên hôm nay, chỉ số này mất hơn 5 điểm về khoảng 1.064,3 điểm",negative,1
Sàn HoSE có 268 mã giảm,negative,1
"Nhóm này có ba mã tím trần gồm AMV, LDP và JVC",negative,1
Nhiều cổ phiếu tích lũy giá trị giao dịch thấp nên không đóng góp lớn cho thị trường,negative,1
Thanh khoản thị trường hôm nay giảm hơn 15%,negative,1
thấp nhất kể từ cuối tháng 8/2021,negative,1
"Nhà đầu tư nước ngoài tiếp tục bán ròng gần 300 tỷ đồng, chủ yếu là các mã VND, HPG, STB",negative,1
phiên sáng ảm đạm,negative,1
"VCB mất 0,8%",negative,1
"Thanh khoản thị trường hôm nay giảm khoảng 23%, về mức gần 11.600 tỷ đồng",negative,1
"Đối chiếu với quy định này, Vietnam Airlines đã quá hạn công bố báo cáo tài chính kiểm toán năm 2022",negative,1
"Trong đơn, Vietnam Airlines không nêu cụ thể thời gian xin tạm hoãn",negative,1
"Tuy nhiên, Uỷ ban Chứng khoán đã không đồng ý với đề xuất này",negative,1
"Theo Uỷ ban, lý do của Vietnam Airlines để xin chậm công bố báo cáo tài chính kiểm toán năm 2022 không thuộc trường hợp được tạm hoãn công bố thông tin như thiên tai, hoả hoạn, dịch bệnh, chiến tranh hoặc các lý do bất khả kháng khác",negative,1
"Ngoài ra, trong giai đoạn ảnh hưởng của Covid-19",negative,1
"Theo Luật Chứng khoán, cổ phiếu của công ty đại chúng sẽ bị huỷ niêm yết trong các trường hợp gồm",negative,1
lỗ 3 năm liền hoặc tổng lỗ luỹ kế vượt quá vốn điều lệ thực góp hoặc vốn chủ sở hữu âm trong báo cáo tài chính kiểm toán năm gần nhất trước thời điểm xem xét,negative,1
"Hồi tháng 2, HoSE đã cảnh báo nguy cơ huỷ niêm yết cổ phiếu HVN của Vietnam Airlines nếu nếu tại báo cáo tài chính hợp nhất kiểm toán năm 2022 tiếp tục có lợi nhuận sau thuế của cổ đông công ty mẹ hoặc vốn chủ sở hữu âm",negative,1
"Hai năm liền trước đó, chỉ tiêu này của hãng cũng đều âm lần lượt hơn 10.900 tỷ và hơn 12.900 tỷ",negative,1
"Đến 31/12, vốn chủ sở hữu của Vietnam Airlines âm xấp xỉ 10.200 tỷ đồng",negative,1
Gia đình Chủ tịch HĐQT Hải Phát bị phạt gần 2 tỷ vì bán chui cổ phiếu,negative,1
"không báo cáo trước khi giao dịch, theo Uỷ ban Chứng khoán Nhà nước",negative,1
"Cùng phiên giao dịch này, bà Chu Thị Lương - vợ ông Hải cũng đã bán chui hơn 2,56 triệu cổ phiếu HPX",negative,1
ông Chu Quý Đường - em trai ông Hải bán chui hơn 1 triệu cổ phiếu,negative,1
"Như vậy, tổng lượng cổ phiếu gia đình Chủ tịch HĐQT đã bán hơn 9,8 triệu cổ phiếu HPX không báo cáo trước khi thực hiện giao dịch",negative,1
"Do đó, Uỷ ban Chứng khoán quyết định phạt ông Hải 1,25 tỷ đồng, bà Lương 512,9 triệu đồng, ông Đường 206,4 triệu đồng",negative,1
hành vi vi phạm này,negative,1
"Đồng thời, bà người còn bị đình chỉ giao dịch chứng khoán 4 tháng tính từ ngày 13/4",negative,1
trong đó có hơn 10 phiên giảm sàn liền,negative,1
"Đến nay, cổ phiếu HPX liên tục mất giá",negative,1
"Chốt phiên 14/4, mã này còn 4.250 đồng, chưa bằng một phần sáu của năm trước",negative,1
"Từ cuối năm ngoái, gia đình ông Đỗ Quý Hải liên tục bị công ty chứng khoán bán giải chấp cổ phiếu HPX",negative,1
Đến 24/3 - lần gần nhất Chủ tịch HĐQT Hải Phát bị công ty chứng khoán bán giải chấp cổ phiếu,negative,1
"tỷ lệ sở hữu của ông Hải giảm xuống còn 14,39%",negative,1
"Hôm 12/4, mã này cũng bị Sở Giao dich chứng khoán TP HCM đưa vào diện cắt margin vì chậm nộp (quá hạn 5 ngày làm việc) báo cáo tài chính năm 2022 đã kiểm toán",negative,1
"Trước đó, Hải Phát đã xin gia hạn công bố báo cáo tài chính kiểm toán năm nhưng không được cơ quản lý chấp thuận",negative,1
"Công ty cho biết gặp nhiều khó khăn về tài chính, không tiếp cận được các nguồn vốn tín dụng, trái phiếu không thể phát hành, cơ cấu cổ đông và nhân sự cấp cao có nhiều thay đổi do ảnh hưởng từ Covid-19, tác động chính sách, cũng như thị trường bất động sản bước vào giai đoạn suy thoái, mất thanh khoản",negative,1
"Dẫu vậy, nhóm bất động sản cũng có một số mã ngược dòng, điển hình như LDG giảm 4,1% sau kết luận thanh tra của UBND tỉnh Đồng Nai về dự án 488 biệt thự xây trái phép do doanh nghiệp này làm chủ đầu tư",negative,1
Chứng khoán xuống thấp nhất gần một tháng,negative,1
Phiên giảm không chỉ cắt mạch tăng liên tiếp từ đầu tuần mà còn khiến chỉ số đại diện cho sàn TP HCM trở về vùng giá thấp nhất gần một tháng qua,negative,1
"trước giờ khớp lệnh xác định giá đóng cửa (ATC) chuyển thành giảm 1,5-3%",negative,1
"Trong số 10 cổ phiếu tác động tiêu cực nhất đến VN-Index, có đến 7 mã thuộc hai nhóm này; 3 cổ phiếu còn lại thuộc nhóm năng lượng và công nghiệp",negative,1
"Áp lực bán tập trung ở nhóm ngân hàng và bất động sản sau đó lan đến nhóm chứng khoán, dầu khí, xây dựng",negative,1
"Các cổ phiếu dẫn đầu về giá trị khớp lệnh gồm NVL, DIG, SHB, VPB và STB đều có mức giảm mạnh trên 1,3% so với tham chiếu",negative,1
Việc để mất vùng hỗ trợ 1.050 điểm,negative,1
"theo quan điểm của một số công ty chứng khoán, khiến xu hướng ngắn hạn của thị trường không còn khả quan",negative,1
thanh khoản thấp nên ít mang điểm về cho thị trường,negative,1
nhưng nhanh chóng lùi về dưới tham chiếu khi dòng tiền ảm đạm,negative,1
Sắc đỏ kéo dài đến cuối buổi chiều,negative,1
Đấu giá cổ phiếu LienVietPostBank ế khách,negative,1
"Tuy nhiên đến hết thời hạn đăng ký và đặt cọc, HNX cho biết không có nhà đầu tư đăng ký mua cổ phần",negative,1
"Do đó, phiên đấu giá cổ phần LPB không đủ điều kiện tổ chức",negative,1
Việc thoái vốn khỏi LienVietPostBank gặp nhiều thách thức một phần do mức giá VNPost chào bán không hấp dẫn,negative,1
chỉ có 7 cá nhân đăng ký mua 800 cổ phiếu,negative,1
Không có nhà đầu tư tổ chức nào tham gia đấu giá,negative,1
Lãnh đạo của Ngân hàng bưu điện Liên Việt từng lý giải việc VNPost thoái vốn khó khăn do trùng vào thời điểm thị trường không thuận lợi,negative,1
"Trong khi đó, số cổ phiếu LPB do VNPost sở hữu đã được định giá và không được bán thấp hơn mức này",negative,1
"do tên viết tắt hiện nay đang quá quá nhiều ký tự, khó phát âm, hiệu ứng truyền thông không cao",negative,1
"Buổi sáng, sàn giao dịch TP HCM giao dịch ảm đạm khi dòng tiền đổ về rải rác chỉ hơn 2.300 tỷ đồng",negative,1
"Chốt phiên, thị trường có hơn 6.600 tỷ đồng tổng giá trị giao dịch, giảm gần 32% so với hôm qua",negative,1
Đây là phiên giao dịch có thanh khoản thấp nhất gần hai tháng qua,negative,1
"Trong khi đó, rổ VN30 lại mất hơn 2,5 điểm",negative,1
Sắc đỏ xuất hiện dày đặc trên bảng điện nhóm,negative,1
"Các mã HCM, BSI, BVS, FTS, TVS... đều giảm trên 1%",negative,1
"Ở nhóm ngân hàng, nhiều cổ phiếu có vốn hóa trung bình như TCB, ACB, EIB, VPB đều lùi hơn 0,5% so với giá tham chiếu",negative,1
"Trong đó, theo VNDirect, VPB là cổ phiếu góp mức giảm nhiều nhất cho thị trường",negative,1
"Ngoài ra, thị trường ghi nhận mã mất đến 11,1% thị giá so với hôm qua",negative,1
dứt chuỗi tăng gần như liên tiếp từ cuối tháng 3 giữa lúc đấu giá nhà băng này đắt khách,negative,1
Tuy nhiên thị trường ghi nhận nhiều mã có thanh khoản lớn giảm giá,negative,1
"PDR hôm nay mất 2,2%",negative,1
NVL tiếp tục giảm hơn 1%,negative,1
thanh khoản thấp,negative,1
"trong bối cảnh thị trường chứng khoán Việt Nam trong 2022 diễn biến tiêu cực, ảnh hưởng đến hoạt động của các công ty chứng khoán",negative,1
Cổ phiếu từng bị ông Đỗ Thành Nhân thao túng,negative,1
"TGG là cổ phiếu của Công ty cổ phần Louis Capital, doanh nghiệp từng nằm trong \""hệ sinh thái\"" Louis Holdings và bị ông Đỗ Thành Nhân dùng nhiều tài khoản để đẩy giá từ 1.800 đồng lên 74.800 đồng trong nửa đầu 2021",negative,1
"trong đó có 4 phiên chạm trần, làm giá tăng 33%",negative,1
"Về phía ông Đỗ Thành Nhân, phiên tòa xét xử ông về tội Thao túng thị trường chứng khoán sẽ mở tại TAND TP Hà Nội ngày 11/4. Khung hình phạt cho tội này là phạt tiền 2-4 tỷ đồng hoặc phạt tù 2-7 năm",negative,1
VN-Index hôm nay giao dịch dưới tham chiếu gần suốt phiên,negative,1
VN-Index chốt phiên cuối tuần với mức giảm 6 điểm,negative,1
giảm 2 phiên,negative,1
chỉ số mất hơn 10 điểm,negative,1
"Chỉ số đi lùi tuần thứ hai liên tiếp, xuống mức thấp nhất",negative,1
"Sức hút của các cổ phiếu vốn hóa lớn giảm đáng kể, thể hiện qua việc rổ VN30 chỉ đóng góp 3.500 tỷ đồng vào tổng giá trị giao dịch",negative,1
Chỉ số đi xuống khá sâu,negative,1
không cải thiện,negative,1
Thừa nhận 8 năm nay HQC đã không đạt kế hoạch kinh doanh,negative,1
công ty có thể lỗ,negative,1
Chủ tịch HQC trần tình hiện công ty vẫn gặp không ít thách thức,negative,1
Đầu tiên là việc tiếp cận gói 120.000 tỷ đồng đòi hỏi rất nhiều thủ tục từ cả công ty mẹ lẫn công ty thành viên phải chạy nước rút,negative,1
"Kế đến là biên lợi nhuận phát triển nhà ở xã hội khá thấp, chỉ khoảng 10% do giá bán các dự án đã được cố định từ trước trong khi chi phí bán hàng, chi phí vật liệu xây dựng ngày càng tăng cao",negative,1
"Ngoài ra các khó khăn hiện hữu là nợ thuế, thị giá cổ phiếu quá thấp dưới mệnh giá",negative,1
Ông Tuấn nhận lỗi còn nợ cổ đông vấn đề thị giá cổ phiếu thấp và cổ tức,negative,1
"Theo ông, giá cổ phiếu HQC đang rẻ hơn giá trị sổ sách",negative,1
Dự báo thị trường bất động sản vẫn đầy khó khăn,negative,1
còn lợi nhuận giảm 5%,negative,1
Hòa Phát thua lỗ,negative,1
giảm 39% so với cùng kỳ,negative,1
do nhu cầu thị trường lao dốc,negative,1
"Hồi tháng 2, công ty chứng khoán KB Việt Nam (KBSV) cũng dự báo Hòa Phát có thể tiếp tục lỗ trong quý đầu năm nay",negative,1
"Thậm chí tại phiên họp thường niên hồi cuối tháng trước, Chủ tịch HĐQT Hòa Phát Trần Đình Long thông tin rằng - kết quả tháng 1, 2 của công ty đều là con số âm, nhưng mức lỗ thấp hơn dự báo của ban điều hành",negative,1
"Theo Hòa Phát, trong bối cảnh sưc cầu chưa được cải thiện",negative,1
"3 tháng đầu năm, công ty sản xuất 1,2 triệu tấn thép thô, giảm 52% so với cùng kỳ 2022",negative,1
"Sản lượng bán hàng thép xây dựng, phối thép và HRC đạt 1,37 triệu tấn, giảm 37%",negative,1
Công ty dự báo quý II thị trường vẫn còn khó khăn,negative,1
Riêng các cổ phiếu trụ trong rổ VN30 có đến 27 mã giảm khi áp lực bán tăng mạnh,negative,1
"Điều này khiến đi dưới tham chiếu suốt buổi chiều và chốt phiên ở 1.034,85 điểm, giảm hơn 6 điểm so với hôm qua",negative,1
"Bảng điện các ngành hầu như ngập trong sắc đỏ, giảm mạnh nhất là nhóm chứng khoán",negative,1
Tất cả cổ phiếu thanh khoản trăm tỷ đều có thị giá đi lùi so với tham chiếu,negative,1
"giảm mạnh nhất nhóm này là FTS (1,5%) và BSI (-1,4%)",negative,1
"Toàn ngành có bốn mã rơi xuống mức sàn gồm CTS, ORS, AGR và VDS",negative,1
"Ngoài ra, các cổ phiếu có vốn hóa lớn như SSI, VND, SHS, VCI, HCM đều đi lùi từ 0,4% so với tham chiếu",negative,1
Một cá nhân bị phạt hơn nửa tỷ đồng vì thao túng cổ phiếu,negative,1
"Uỷ ban Chứng khoán cho biết ông Đoàn Bá Hồng tại phường Lê Thanh Nghị, thành phố Hải Dương đã sử dụng 24 tài khoản để tạo cung, cầu giả, thao túng cổ phiếu Công ty cổ phần Xây dựng 1369 (Mã CK: C69)",negative,1
"Tuy nhiên, theo kết quả xác minh của cơ quan công an, chưa đủ căn cứ để xác định ông Hồng vi phạm quy định tại Luật Hình sự",negative,1
"Đồng thời, theo kết quả kiểm tra, tính toán của Uỷ ban, ông Hồng cũng chưa thu lợi bất hợp pháp từ hành vi trên",negative,1
"Vì vậy, Uỷ ban Chứng khoán chỉ xử phạt hành chính ông Đoàn Bá Hồng 550 triệu đồng",negative,1
Tiền vào chứng khoán thấp nhất một tháng,negative,1
"Nhịp giao dịch vì thế chậm hơn, một phần cũng bởi xu hướng thị trường vẫn chưa rõ ràng",negative,1
"Tiền vào thị trường giữ ở mức thấp, giảm hơn 40% so với phiên cuối tuần trước, khi nhà đầu tư chỉ tìm tới một số mã cụ thể trong nhóm chăn nuôi, xây dựng, bất động sản",negative,1
"Trên sàn Hà Nội, HNX-Index và UPCOM-Index cùng đóng cửa trong sắc đỏ với biên độ giảm chỉ hơn 0,3%",negative,1
"Ngược lại, SAB, BVH giảm gần 2",negative,1
"VNM mất 1,5%",negative,1
"Thanh khoản thị trường thấp nhất gần một tháng, với giá trị giao dịch trên HoSE chỉ gần 8.000 tỷ đồng, giảm 40% so với cuối tuần trước",negative,1
"Lợi nhuận của HHV được tích lũy từ hoạt động đầu tư, thi công, dịch vụ công đạt 15% là con số rất khiêm tốn so với ngành bất động sản",negative,1
Khi cổ phiếu HHV xuống thấp,negative,1
"Năm 2022, trong bối cảnh hạ tầng giao thông gặp khó khăn do thiếu nguyên vật liệu, giá tăng cao",negative,1
Tỷ lệ nợ xấu của ngân hàng riêng lẻ dưới 3%,negative,1
"Trong đó, VPBank dự kiến phát hành gần 1,2 tỷ cổ phiếu cho đối tác chiến lược Sumitomo Mitsui Banking Corporation (SMBC), với giá chào bán hơn 30.000 đồng",negative,1
đã được VPBank và SMBC ký cách đây ít ngày,negative,1
Ngân hàng sẽ chào bán hơn 30 triệu cổ phiếu cho người lao động với mức giá dự kiến là 10.000 đồng,negative,1
"bị hạn chế chuyển nhượng trong ba năm, với mức phong tỏa được nới từng phần theo quyết định của hội đồng quản trị",negative,1
Chỉ số đại diện cho sàn chứng khoán TP HCM mở cửa trong sắc đỏ bởi nhu cầu hạ tỷ trọng cổ phiếu,negative,1
"phiên giảm hôm nay cũng cho thấy đà giảm đã tạm thời ngưng lại,",negative,1
Nhóm bất động sản ghi nhận số ít cổ phiếu giảm điểm và mức giảm cũng đều không quá 1%,negative,1
áp lực bán từ khối ngoại cũng lớn,negative,1
"Nhưng con số này vẫn ở mức thấp, đạt hơn 8.200 tỷ đồng",negative,1
Khác với diễn biến yếu dần vào cuối phiên hôm qua,negative,1
"Cuối tháng trước, do Việt Nam chưa nằm trong danh sách ngành du lịch Trung Quốc được phép mở tour",negative,1
Vietnam Airlines phải tạm hoãn việc mở rộng mạng đường bay tới thị trường này,negative,1
Cổ phiếu bất động sản vốn hoá vừa đối mặt áp lực xả hàng mạnh nhất từ nhà đầu tư nước ngoài,negative,1
Khang Điền (KDH) là cái tên thứ hai của nhóm bất động sản bị nhà đầu tư ngoại bán mạnh với giá trị ròng hơn 120 tỷ đồng,negative,1
cũng bị bán dồn dập hơn 280 tỷ đồng,negative,1
là một trong những quỹ đầu tư nước ngoài giảm tỷ trọng cổ phiếu mạnh nhất trong giai đoạn này,negative,1
"Tuy nhiên, theo đánh giá của một số công ty chứng khoán trong nước, đợt rút ròng này không phản ánh sự bi quan của nhà đầu tư nước ngoài vào thị trường chứng khoán Việt Nam",negative,1
mà chỉ đơn thuần là hoạt động cơ cấu danh mục nhằm hiện thực hoá lợi nhuận,negative,1
"Do đó, khi nhà đầu tư nước ngoài bán ròng, tâm lý của cá nhân trong nước cũng bị tác động mạnh",negative,1
"Điều này thể hiện qua thanh khoản thị trường trồi sụt mạnh, nhiều cổ phiếu điều chỉnh sâu nhưng không có dòng tiền mua mới",negative,1
Xu hướng giao dịch trong ngắn hạn tương đối tiêu cực,negative,1
lạm phát toàn cầu,negative,1
"Tuy nhiên, sự hưng phấn của thị trường không duy trì được lâu",negative,1
Dòng tiền yếu tiếp tục là bài toán chưa có lời giải,negative,1
"Lực mua mạnh chỉ xuất hiện đầu giờ, không hút được dòng tiền vào liên tục khiến đà tăng không được duy trì",negative,1
Thanh khoản giữ ở mức thấp cũng khiến nhiều nhà đầu tư chần chừ quan sát,negative,1
VN-Index rút dần về gần tham chiếu khi sắc đỏ trở lại,negative,1
thu hẹp dần vào cuối phiên khi dòng tiền vào yếu,negative,1
"Tuy nhiên, áp lực bán tăng lên cuối phiên khiến nhiều cổ phiếu thu hẹp bớt đà tăng",negative,1
"Một số mã như CEO hay L14 đều bị lực bán ép xuống cuối phiên, không còn giữ trạng thái \""trắng bảng bên mua\"".""",negative,1
thu hẹp khi chốt phiên,negative,1
"Thanh khoản thị trường tiếp tục ở mức thấp, với giá trị giao dịch trên HoSE chưa tới 7.000 tỷ đồng",negative,1
"Trong đó, riêng nhóm VN30 giao dịch chưa tới 3.000 tỷ",negative,1
Khối ngoại tiếp tục bán ròng hôm nay với quy mô hơn 100 tỷ đồng,negative,1
Chứng khoán mở phiên đầu tuần này trong sắc đỏ khi nhà đầu tư thận trọng với những thông tin tiêu cực phía bên kia bán cầu,negative,1
Sự sụp đổ của hai ngân hàng tại Mỹ,negative,1
khiến giới đầu tư lo ngại về mức độ ảnh hưởng,negative,1
Đà giảm của nhóm chiếm tỷ trọng cao nhất trong vốn hóa kéo VN-Index mất hơn 5 điểm sau ATO,negative,1
"Thị trường giữ nhịp giằng co này trong cả phiên chiều, với chỉ số của sàn HoSE đóng cửa chỉ giảm 0,2 điểm, dừng ở mức gần 1.053 điểm",negative,1
"Trên sàn Hà Nội, HNX-Index và UPCOM-Index mất chưa tới 1%",negative,1
Các mã ngân hàng đứng đầu đà giảm,negative,1
"STB đóng cửa giảm gần 4%, BID, ACB, TCB, MBB, VIB mất hơn 1% so với tham chiếu",negative,1
"Với nhóm vốn hóa trung bình, cổ phiếu hàng không, bán lẻ, bất động sản khu công nghiệp chịu tác động tiêu cực",negative,1
"Tuy nhiên, sau các vụ bắt giữ liên quan đến vi phạm trong phát hành và sử dụng vốn không đúng mục đích của một số nhà phát triển bất động sản lớn vào giữa năm ngoái, thị trường trái phiếu chững lại đột ngột",negative,1
"Trong khi đó, sức ép đáo hạn trái phiếu ngày càng tăng bởi doanh nghiệp gặp vấn đề thanh khoản và không thể phát hành trái phiếu mới để cơ cấu nợ",negative,1
giá vàng thế giới giao dịch quanh mức giá 1.980 USD/ounce,neutral,2
thế giới tại thời điểm này còn tương đương gần 55 triệu đồng/lượng,neutral,2
"Trong tuần này, thị trường vàng chờ đón những thông tin kinh tế Mỹ quan trọng như niềm tin của người tiêu dùng",neutral,2
49% nhà phân tích cho rằng giá vàng sẽ đi ngang,neutral,2
Thương hiệu Phú Quý SJC không thay đổi giá mua bán vàng miếng so với thời điểm chốt phiên giao dịch ngày hôm qua,neutral,2
Hiện giá niêm yết của thương hiệu này là 66.450.000 đồng/lượng mua vào và 67.050.000 đồng/lượng bán ra,neutral,2
Thương hiệu DOJI Sài Gòn niêm yết vàng miếng với mức giá 66.400.000 đồng/lượng mua vào và 66.950.000 đồng/lượng bán ra,neutral,2
không thay đổi giá mua bán so với thời điểm chốt phiên giao dịch trước đó,neutral,2
Giá vàng trang sức thương hiệu tại thị trường TP.HCM trong phiên giao dịch sáng hôm nay cũng được doanh nghiệp giữ nguyên mức giá tại thời điểm chốt phiên giao dịch ngày 23/4,neutral,2
Hiện giá niêm yết vàng trang sức PNJ tại thị trường TP.HCM là 55.800.000 đồng/lượng mua vào và 56.900.000 đồng/lượng bán ra,neutral,2
"Tương tự, giá các loại vàng nữ trang khác trong sáng nay như vàng nhẫn SJC, vàng 24K, vàng tây 18K và vàng 14K cũng giữ trạng thái “bất động” ở cả hai chiều giao dịch mua và bán",neutral,2
"Chứng khoán còn điều chỉnh, kiên nhẫn chờ cơ hội",neutral,2
TTCK bắt đầu phân hóa,neutral,2
Các phiên điều chỉnh đã bắt đầu xuất hiện nhưng biến động cũng không quá lớn,neutral,2
VN-Index vẫn đang xoay quanh 1.050 điểm,neutral,2
"Trong cả quý I vừa qua, thị trường diễn biến ổn định trong vùng 1.000- 1.100 điểm",neutral,2
"Theo FiinGroup, tính đến 11/4, kế hoạch lợi nhuận sau thuế của 358 doanh nghiệp và ngân hàng niêm yết trong 2023 gần như đi ngang so với năm 2022",neutral,2
NĐT hẳn nhiên cũng đã phần nào nắm được điều này nhưng diễn biến thị trường lại đang khá bằng phẳng,neutral,2
TTCK có thể vẫn đi ngang,neutral,2
Công ty Cổ phần Chứng khoán SSI (HOSE: SSI) nhìn lại thị trường chứng khoán Việt Nam năm 2022,neutral,2
"Chia sẻ với cổ đông, ông Nguyễn Duy Hưng - Chủ tịch SSI - cho biết, SSI không cạnh tranh trên thị trường bằng giá phí",neutral,2
"Mức đỉnh của chỉ số VN-Index là 1.536,45 điểm thiết lập trong tháng 01/2022 trong khi mức đáy 873,78 điểm thiết lập trong tháng 11/2022",neutral,2
Doanh thu thuần của năm 2022 đạt gần 6.517 tỷ VNĐ,neutral,2
Lợi nhuận trước thuế hợp nhất đạt 2.110 tỷ đồng,neutral,2
"với tinh thần luôn sẵn sàng đón nhận những thách thức mới, vượt trội hơn mỗi ngày để thực thi sứ mệnh “Kết nối vốn và cơ hội đầu tư”",neutral,2
"Trên cơ sở chủ động đánh giá năng lực phát triển và điều kiện khách quan của thị trường, Hội đồng Quản trị và Ban Lãnh đạo công ty đã xây dựng và trình Đại hội đồng Cổ đông xem xét, nhất trí thông qua kế hoạch kinh doanh cho năm 2023",neutral,2
